order_id,product,category,quantity,unit_price,sale_date,region,customer_type,total_sale
ORD_1610,Tablet,Electrónicos,3,988.74,2025-08-25,Este,Gobierno,2966.21
ORD_1611,Auriculares,Accesorios,3,1093.11,2025-08-11,Norte,Empresa,3279.32
ORD_1612,Smartphone,Electrónicos,3,781.85,2025-10-01,Oeste,Gobierno,2345.56
ORD_1613,Impresora,Accesorios,5,1331.77,2025-07-26,Sur,Individual,6658.86
ORD_1614,Auriculares,Accesorios,5,1341.26,2025-09-25,Norte,Individual,6706.29
ORD_1615,Teclado,Accesorios,3,294.27,2025-08-18,Este,Individual,882.8
ORD_1616,Teclado,Accesorios,2,570.15,2025-08-17,Oeste,Individual,1140.3
ORD_1617,Monitor,Accesorios,1,276.94,2025-09-29,Norte,Individual,276.94
ORD_1618,Mouse,Accesorios,1,953.05,2025-10-06,Sur,Empresa,953.05
ORD_1619,Impresora,Accesorios,1,207.43,2025-10-19,Este,Individual,207.43
ORD_1620,Impresora,Accesorios,3,985.5,2025-08-16,Norte,Gobierno,2956.5
ORD_1621,Mouse,Accesorios,1,411.75,2025-09-13,Sur,Individual,411.75
ORD_1622,Impresora,Accesorios,4,1091.56,2025-09-27,Oeste,Empresa,4366.25
ORD_1623,Monitor,Accesorios,1,939.56,2025-08-09,Norte,Gobierno,939.56
ORD_1624,Impresora,Accesorios,3,1234.26,2025-10-19,Oeste,Empresa,3702.77
ORD_1625,Teclado,Accesorios,2,340.06,2025-08-22,Oeste,Gobierno,680.11
ORD_1626,Laptop,Electrónicos,4,498.31,2025-09-08,Este,Gobierno,1993.25
ORD_1627,Smartphone,Electrónicos,3,1282.38,2025-10-04,Sur,Individual,3847.13
ORD_1628,Monitor,Accesorios,3,1335.81,2025-09-30,Oeste,Empresa,4007.43
ORD_1629,Mouse,Accesorios,4,309.69,2025-07-28,Oeste,Empresa,1238.77
ORD_1630,Auriculares,Accesorios,5,1375.75,2025-09-15,Este,Empresa,6878.73
ORD_1631,Smartphone,Electrónicos,2,1213.93,2025-08-17,Sur,Individual,2427.85
ORD_1632,Smartphone,Electrónicos,5,704.16,2025-10-12,Oeste,Individual,3520.79
ORD_1633,Smartphone,Electrónicos,1,148.08,2025-07-24,Este,Empresa,148.08
ORD_1634,Mouse,Accesorios,3,458.57,2025-09-28,Norte,Gobierno,1375.71
ORD_1635,Laptop,Electrónicos,1,1344.13,2025-08-07,Sur,Empresa,1344.13
ORD_1636,Tablet,Electrónicos,2,1047.58,2025-08-04,Este,Empresa,2095.15
ORD_1637,Smartphone,Electrónicos,3,1038.7,2025-08-09,Norte,Individual,3116.09
ORD_1638,Impresora,Accesorios,1,372.88,2025-09-30,Sur,Empresa,372.88
ORD_1639,Mouse,Accesorios,4,726.68,2025-10-18,Norte,Empresa,2906.74
ORD_1640,Smartphone,Electrónicos,4,934.32,2025-10-12,Oeste,Empresa,3737.3
ORD_1641,Laptop,Electrónicos,2,766.98,2025-08-28,Sur,Individual,1533.96
ORD_1642,Mouse,Accesorios,1,244.17,2025-08-16,Oeste,Empresa,244.17
ORD_1643,Laptop,Electrónicos,2,836.57,2025-09-03,Este,Gobierno,1673.15
ORD_1644,Laptop,Electrónicos,1,378.71,2025-07-24,Este,Gobierno,378.71
ORD_1645,Monitor,Accesorios,3,1073.99,2025-08-20,Norte,Gobierno,3221.96
ORD_1646,Teclado,Accesorios,3,746.58,2025-10-19,Oeste,Gobierno,2239.74
ORD_1647,Auriculares,Accesorios,5,334.7,2025-09-01,Oeste,Gobierno,1673.48
ORD_1648,Teclado,Accesorios,5,112.76,2025-10-19,Norte,Empresa,563.8
ORD_1649,Smartphone,Electrónicos,5,178.06,2025-10-02,Norte,Individual,890.32
ORD_1650,Smartphone,Electrónicos,5,679.03,2025-09-14,Este,Empresa,3395.17
ORD_1651,Monitor,Accesorios,1,125.55,2025-08-05,Norte,Gobierno,125.55
ORD_1652,Auriculares,Accesorios,1,1395.77,2025-09-12,Norte,Individual,1395.77
ORD_1653,Impresora,Accesorios,5,564.72,2025-07-27,Norte,Individual,2823.58
ORD_1654,Mouse,Accesorios,4,738.08,2025-08-15,Oeste,Individual,2952.3
ORD_1655,Mouse,Accesorios,2,1432.7,2025-09-07,Este,Empresa,2865.41
ORD_1656,Impresora,Accesorios,5,1416.0,2025-07-23,Oeste,Individual,7079.99
ORD_1657,Monitor,Accesorios,3,161.82,2025-08-25,Sur,Empresa,485.47
ORD_1658,Smartphone,Electrónicos,2,242.44,2025-08-26,Este,Individual,484.88
ORD_1659,Tablet,Electrónicos,3,1416.0,2025-08-04,Sur,Empresa,4247.99
ORD_1660,Teclado,Accesorios,3,905.74,2025-08-02,Oeste,Empresa,2717.23
ORD_1661,Tablet,Electrónicos,1,873.97,2025-07-27,Este,Individual,873.97
ORD_1662,Teclado,Accesorios,1,145.72,2025-10-02,Norte,Individual,145.72
ORD_1663,Impresora,Accesorios,1,284.51,2025-09-24,Norte,Empresa,284.51
ORD_1664,Laptop,Electrónicos,2,430.07,2025-08-06,Norte,Empresa,860.14
ORD_1665,Teclado,Accesorios,5,863.0,2025-08-11,Sur,Empresa,4315.02
ORD_1666,Smartphone,Electrónicos,2,750.13,2025-09-29,Oeste,Empresa,1500.26
ORD_1667,Teclado,Accesorios,2,84.12,2025-08-01,Norte,Gobierno,168.23
ORD_1668,Impresora,Accesorios,3,213.58,2025-09-26,Norte,Gobierno,640.73
ORD_1669,Impresora,Accesorios,2,1468.36,2025-10-03,Este,Empresa,2936.72
ORD_1670,Monitor,Accesorios,4,349.58,2025-07-30,Sur,Empresa,1398.32
ORD_1671,Impresora,Accesorios,5,736.15,2025-09-20,Este,Individual,3680.74
ORD_1672,Monitor,Accesorios,4,928.96,2025-09-10,Norte,Gobierno,3715.84
ORD_1673,Tablet,Electrónicos,2,125.24,2025-08-02,Norte,Empresa,250.48
ORD_1674,Impresora,Accesorios,4,854.19,2025-07-30,Oeste,Individual,3416.76
ORD_1675,Tablet,Electrónicos,4,1117.28,2025-10-08,Sur,Individual,4469.13
ORD_1676,Auriculares,Accesorios,5,1378.79,2025-08-06,Sur,Empresa,6893.96
ORD_1677,Monitor,Accesorios,3,1490.05,2025-10-06,Sur,Individual,4470.16
ORD_1678,Auriculares,Accesorios,1,1048.1,2025-09-30,Norte,Empresa,1048.1
ORD_1679,Teclado,Accesorios,2,694.76,2025-08-10,Norte,Individual,1389.52
ORD_1680,Monitor,Accesorios,4,392.88,2025-08-16,Norte,Individual,1571.51
ORD_1681,Smartphone,Electrónicos,2,86.62,2025-10-10,Este,Individual,173.24
ORD_1682,Mouse,Accesorios,2,505.32,2025-09-14,Este,Empresa,1010.65
ORD_1683,Teclado,Accesorios,1,181.73,2025-08-25,Sur,Gobierno,181.73
ORD_1684,Mouse,Accesorios,4,1149.46,2025-10-15,Oeste,Gobierno,4597.85
ORD_1685,Auriculares,Accesorios,1,545.77,2025-09-28,Sur,Gobierno,545.77
ORD_1686,Monitor,Accesorios,1,966.32,2025-09-28,Oeste,Gobierno,966.32
ORD_1687,Tablet,Electrónicos,1,159.25,2025-10-06,Sur,Empresa,159.25
ORD_1688,Mouse,Accesorios,1,466.03,2025-10-08,Sur,Empresa,466.03
ORD_1689,Monitor,Accesorios,2,252.4,2025-09-07,Oeste,Individual,504.81
ORD_1690,Monitor,Accesorios,4,162.61,2025-08-17,Norte,Gobierno,650.45
ORD_1691,Smartphone,Electrónicos,5,1349.23,2025-08-26,Oeste,Individual,6746.16
ORD_1692,Teclado,Accesorios,1,525.48,2025-10-02,Sur,Gobierno,525.48
ORD_1693,Auriculares,Accesorios,5,1174.82,2025-10-01,Este,Gobierno,5874.12
ORD_1694,Smartphone,Electrónicos,4,1320.66,2025-10-15,Este,Empresa,5282.64
ORD_1695,Impresora,Accesorios,1,674.21,2025-08-25,Este,Empresa,674.21
ORD_1696,Smartphone,Electrónicos,4,433.46,2025-07-30,Sur,Gobierno,1733.83
ORD_1697,Teclado,Accesorios,1,306.02,2025-09-09,Oeste,Empresa,306.02
ORD_1698,Smartphone,Electrónicos,1,63.94,2025-09-07,Oeste,Empresa,63.94
ORD_1699,Monitor,Accesorios,5,1413.16,2025-10-13,Sur,Gobierno,7065.82
ORD_1700,Mouse,Accesorios,1,946.03,2025-08-25,Este,Individual,946.03
ORD_1701,Teclado,Accesorios,4,363.02,2025-10-02,Norte,Gobierno,1452.1
ORD_1702,Mouse,Accesorios,3,660.18,2025-08-27,Norte,Gobierno,1980.54
ORD_1703,Mouse,Accesorios,2,253.96,2025-09-02,Este,Individual,507.92
ORD_1704,Impresora,Accesorios,2,788.45,2025-07-26,Sur,Gobierno,1576.9
ORD_1705,Smartphone,Electrónicos,1,811.34,2025-08-04,Este,Individual,811.34
ORD_1706,Mouse,Accesorios,5,807.18,2025-09-09,Este,Gobierno,4035.9
ORD_1707,Monitor,Accesorios,4,814.14,2025-09-23,Este,Empresa,3256.57
ORD_1708,Laptop,Electrónicos,2,1329.5,2025-08-25,Oeste,Individual,2659.0
ORD_1709,Smartphone,Electrónicos,2,1415.83,2025-08-28,Este,Gobierno,2831.66
ORD_1710,Tablet,Electrónicos,4,1332.0,2025-08-25,Norte,Gobierno,5327.99
ORD_1711,Auriculares,Accesorios,1,1247.29,2025-08-17,Oeste,Gobierno,1247.29
ORD_1712,Auriculares,Accesorios,2,1196.49,2025-09-18,Norte,Empresa,2392.97
ORD_1713,Mouse,Accesorios,4,1251.84,2025-07-31,Sur,Gobierno,5007.35
ORD_1714,Tablet,Electrónicos,2,1155.61,2025-09-21,Oeste,Gobierno,2311.21
ORD_1715,Auriculares,Accesorios,5,1011.39,2025-08-06,Oeste,Individual,5056.93
ORD_1716,Monitor,Accesorios,3,338.92,2025-10-13,Este,Individual,1016.76
ORD_1717,Mouse,Accesorios,2,1020.5,2025-07-28,Sur,Individual,2041.0
ORD_1718,Smartphone,Electrónicos,3,105.7,2025-08-21,Oeste,Gobierno,317.1
ORD_1719,Laptop,Electrónicos,2,1389.46,2025-09-20,Sur,Individual,2778.93
ORD_1720,Auriculares,Accesorios,4,637.99,2025-08-07,Oeste,Individual,2551.97
ORD_1721,Laptop,Electrónicos,5,981.87,2025-08-24,Norte,Empresa,4909.37
ORD_1722,Auriculares,Accesorios,1,327.28,2025-10-03,Oeste,Gobierno,327.28
ORD_1723,Smartphone,Electrónicos,4,238.66,2025-10-10,Este,Gobierno,954.63
ORD_1724,Impresora,Accesorios,4,856.63,2025-10-17,Este,Gobierno,3426.53
ORD_1725,Smartphone,Electrónicos,2,1020.94,2025-07-25,Este,Gobierno,2041.87
ORD_1726,Smartphone,Electrónicos,2,987.39,2025-09-05,Sur,Empresa,1974.77
ORD_1727,Monitor,Accesorios,1,1139.26,2025-10-10,Norte,Empresa,1139.26
ORD_1728,Impresora,Accesorios,4,832.76,2025-08-03,Este,Empresa,3331.03
ORD_1729,Teclado,Accesorios,2,1018.88,2025-09-05,Este,Individual,2037.76
ORD_1730,Impresora,Accesorios,5,1374.08,2025-08-31,Este,Individual,6870.39
ORD_1731,Auriculares,Accesorios,3,1453.93,2025-10-11,Sur,Empresa,4361.79
ORD_1732,Smartphone,Electrónicos,1,1133.21,2025-08-15,Este,Empresa,1133.21
ORD_1733,Monitor,Accesorios,3,1085.35,2025-08-30,Este,Empresa,3256.04
ORD_1734,Impresora,Accesorios,2,778.38,2025-10-06,Sur,Individual,1556.76
ORD_1735,Impresora,Accesorios,2,124.35,2025-10-07,Sur,Empresa,248.7
ORD_1736,Auriculares,Accesorios,1,543.25,2025-08-11,Sur,Empresa,543.25
ORD_1737,Impresora,Accesorios,2,161.06,2025-08-12,Sur,Gobierno,322.12
ORD_1738,Tablet,Electrónicos,5,1474.45,2025-08-11,Norte,Empresa,7372.25
ORD_1739,Tablet,Electrónicos,1,1430.48,2025-08-24,Este,Individual,1430.48
ORD_1740,Smartphone,Electrónicos,1,688.77,2025-07-23,Sur,Gobierno,688.77
ORD_1741,Smartphone,Electrónicos,4,96.74,2025-07-25,Norte,Gobierno,386.98
ORD_1742,Monitor,Accesorios,1,980.26,2025-08-07,Norte,Gobierno,980.26
ORD_1743,Monitor,Accesorios,5,144.48,2025-08-23,Este,Individual,722.38
ORD_1744,Tablet,Electrónicos,3,784.47,2025-08-29,Oeste,Individual,2353.42
ORD_1745,Auriculares,Accesorios,3,416.71,2025-07-28,Este,Individual,1250.14
ORD_1746,Tablet,Electrónicos,3,1224.96,2025-09-23,Norte,Empresa,3674.87
ORD_1747,Impresora,Accesorios,5,507.05,2025-08-02,Norte,Empresa,2535.26
ORD_1748,Auriculares,Accesorios,3,1110.29,2025-07-25,Este,Gobierno,3330.86
ORD_1749,Monitor,Accesorios,5,1071.04,2025-09-17,Oeste,Gobierno,5355.19
ORD_1750,Monitor,Accesorios,4,439.08,2025-08-10,Sur,Individual,1756.32
ORD_1751,Mouse,Accesorios,5,911.68,2025-09-22,Este,Gobierno,4558.41
ORD_1752,Tablet,Electrónicos,5,144.53,2025-08-28,Sur,Individual,722.66
ORD_1753,Laptop,Electrónicos,3,1484.79,2025-09-19,Este,Individual,4454.36
ORD_1754,Auriculares,Accesorios,1,862.77,2025-08-22,Sur,Gobierno,862.77
ORD_1755,Monitor,Accesorios,2,262.93,2025-08-20,Oeste,Gobierno,525.87
ORD_1756,Mouse,Accesorios,1,1246.76,2025-08-20,Norte,Gobierno,1246.76
ORD_1757,Laptop,Electrónicos,5,606.74,2025-09-21,Norte,Individual,3033.71
ORD_1758,Impresora,Accesorios,5,455.57,2025-10-12,Este,Gobierno,2277.83
ORD_1759,Mouse,Accesorios,3,527.64,2025-09-24,Sur,Individual,1582.91
ORD_1760,Impresora,Accesorios,5,93.98,2025-08-21,Norte,Gobierno,469.91
ORD_1761,Laptop,Electrónicos,5,886.35,2025-08-28,Este,Individual,4431.73
ORD_1762,Teclado,Accesorios,4,1043.63,2025-08-01,Sur,Empresa,4174.51
ORD_1763,Teclado,Accesorios,4,1202.8,2025-08-10,Oeste,Gobierno,4811.22
ORD_1764,Laptop,Electrónicos,3,308.48,2025-08-14,Norte,Gobierno,925.45
ORD_1765,Impresora,Accesorios,2,1130.59,2025-09-13,Oeste,Individual,2261.17
ORD_1766,Teclado,Accesorios,4,447.18,2025-09-01,Sur,Individual,1788.7
ORD_1767,Auriculares,Accesorios,3,1103.99,2025-08-19,Este,Gobierno,3311.96
ORD_1768,Impresora,Accesorios,3,184.56,2025-08-16,Norte,Gobierno,553.69
ORD_1769,Mouse,Accesorios,5,1323.04,2025-07-30,Norte,Individual,6615.21
ORD_1770,Tablet,Electrónicos,3,1308.18,2025-10-15,Oeste,Gobierno,3924.55
ORD_1771,Laptop,Electrónicos,2,134.2,2025-07-25,Este,Gobierno,268.4
ORD_1772,Smartphone,Electrónicos,5,1143.36,2025-10-06,Este,Gobierno,5716.8
ORD_1773,Mouse,Accesorios,4,1364.11,2025-09-10,Norte,Individual,5456.43
ORD_1774,Teclado,Accesorios,3,292.82,2025-09-09,Sur,Individual,878.47
ORD_1775,Monitor,Accesorios,5,129.6,2025-10-14,Este,Individual,648.02
ORD_1776,Smartphone,Electrónicos,4,1258.27,2025-07-27,Norte,Individual,5033.09
ORD_1777,Tablet,Electrónicos,2,417.83,2025-09-14,Este,Individual,835.66
ORD_1778,Laptop,Electrónicos,2,449.9,2025-08-13,Norte,Empresa,899.81
ORD_1779,Teclado,Accesorios,1,644.17,2025-08-22,Este,Gobierno,644.17
ORD_1780,Monitor,Accesorios,2,1323.73,2025-08-04,Norte,Individual,2647.45
ORD_1781,Tablet,Electrónicos,5,1433.19,2025-08-20,Este,Individual,7165.93
ORD_1782,Monitor,Accesorios,2,124.7,2025-08-04,Norte,Gobierno,249.4
ORD_1783,Smartphone,Electrónicos,4,661.31,2025-10-03,Norte,Gobierno,2645.23
ORD_1784,Impresora,Accesorios,4,1329.98,2025-09-26,Sur,Gobierno,5319.93
ORD_1785,Tablet,Electrónicos,2,1305.1,2025-08-17,Sur,Individual,2610.2
ORD_1786,Laptop,Electrónicos,2,1474.47,2025-10-15,Norte,Individual,2948.94
ORD_1787,Smartphone,Electrónicos,4,595.18,2025-07-30,Sur,Gobierno,2380.72
ORD_1788,Tablet,Electrónicos,1,662.67,2025-08-11,Norte,Gobierno,662.67
ORD_1789,Impresora,Accesorios,5,794.74,2025-09-07,Oeste,Individual,3973.71
ORD_1790,Tablet,Electrónicos,5,202.85,2025-07-23,Norte,Individual,1014.23
ORD_1791,Mouse,Accesorios,1,899.27,2025-07-25,Oeste,Individual,899.27
ORD_1792,Impresora,Accesorios,3,1258.5,2025-09-12,Norte,Empresa,3775.51
ORD_1793,Teclado,Accesorios,3,496.65,2025-08-22,Este,Empresa,1489.95
ORD_1794,Tablet,Electrónicos,2,953.25,2025-08-28,Norte,Individual,1906.49
ORD_1795,Laptop,Electrónicos,5,644.36,2025-10-17,Norte,Gobierno,3221.78
ORD_1796,Impresora,Accesorios,4,399.82,2025-08-05,Sur,Gobierno,1599.3
ORD_1797,Teclado,Accesorios,4,752.42,2025-09-13,Oeste,Individual,3009.67
ORD_1798,Impresora,Accesorios,1,322.65,2025-08-13,Norte,Gobierno,322.65
ORD_1799,Laptop,Electrónicos,4,316.72,2025-10-05,Sur,Empresa,1266.87
ORD_1800,Smartphone,Electrónicos,2,1000.58,2025-10-19,Sur,Gobierno,2001.17
ORD_1801,Auriculares,Accesorios,2,1312.52,2025-10-09,Sur,Empresa,2625.03
ORD_1802,Tablet,Electrónicos,1,759.07,2025-08-18,Oeste,Empresa,759.07
ORD_1803,Teclado,Accesorios,1,1185.57,2025-08-07,Sur,Empresa,1185.57
ORD_1804,Impresora,Accesorios,5,1364.39,2025-08-05,Sur,Individual,6821.94
ORD_1805,Tablet,Electrónicos,3,1455.49,2025-09-29,Sur,Gobierno,4366.47
ORD_1806,Teclado,Accesorios,3,204.51,2025-08-22,Norte,Individual,613.54
ORD_1807,Laptop,Electrónicos,1,449.96,2025-07-31,Norte,Empresa,449.96
ORD_1808,Mouse,Accesorios,5,886.26,2025-08-19,Oeste,Gobierno,4431.3
ORD_1809,Laptop,Electrónicos,2,783.85,2025-08-27,Sur,Empresa,1567.69
ORD_1810,Tablet,Electrónicos,2,175.34,2025-10-01,Norte,Individual,350.68
ORD_1811,Mouse,Accesorios,4,1067.39,2025-09-18,Norte,Empresa,4269.57
ORD_1812,Tablet,Electrónicos,3,1182.07,2025-09-15,Norte,Empresa,3546.2
ORD_1813,Tablet,Electrónicos,4,1198.37,2025-08-17,Oeste,Empresa,4793.47
ORD_1814,Tablet,Electrónicos,1,950.06,2025-07-23,Este,Individual,950.06
ORD_1815,Teclado,Accesorios,3,260.96,2025-09-09,Sur,Gobierno,782.88
ORD_1816,Monitor,Accesorios,4,300.74,2025-07-28,Este,Gobierno,1202.98
ORD_1817,Monitor,Accesorios,1,758.59,2025-10-10,Norte,Individual,758.59
ORD_1818,Laptop,Electrónicos,3,1470.76,2025-09-10,Norte,Empresa,4412.27
ORD_1819,Laptop,Electrónicos,4,398.03,2025-09-04,Norte,Individual,1592.13
ORD_1820,Auriculares,Accesorios,3,395.05,2025-09-19,Norte,Empresa,1185.14
ORD_1821,Impresora,Accesorios,3,440.22,2025-09-13,Este,Empresa,1320.65
ORD_1822,Monitor,Accesorios,4,300.22,2025-10-13,Oeste,Individual,1200.9
ORD_1823,Mouse,Accesorios,3,443.42,2025-08-21,Sur,Individual,1330.27
ORD_1824,Smartphone,Electrónicos,1,1076.2,2025-10-09,Norte,Empresa,1076.2
ORD_1825,Monitor,Accesorios,3,1020.6,2025-08-08,Sur,Empresa,3061.81
ORD_1826,Monitor,Accesorios,4,939.94,2025-10-15,Oeste,Gobierno,3759.76
ORD_1827,Teclado,Accesorios,4,330.4,2025-08-17,Este,Gobierno,1321.61
ORD_1828,Smartphone,Electrónicos,5,290.37,2025-08-15,Norte,Individual,1451.85
ORD_1829,Monitor,Accesorios,2,1048.23,2025-10-13,Oeste,Empresa,2096.45
ORD_1830,Tablet,Electrónicos,4,1081.69,2025-10-20,Oeste,Gobierno,4326.76
ORD_1831,Auriculares,Accesorios,3,1246.6,2025-10-09,Oeste,Gobierno,3739.81
ORD_1832,Tablet,Electrónicos,5,825.08,2025-08-24,Sur,Individual,4125.39
ORD_1833,Laptop,Electrónicos,2,1459.19,2025-10-01,Sur,Empresa,2918.37
ORD_1834,Teclado,Accesorios,3,1431.64,2025-08-26,Sur,Individual,4294.93
ORD_1835,Smartphone,Electrónicos,3,1487.3,2025-09-16,Oeste,Individual,4461.9
ORD_1836,Mouse,Accesorios,5,262.43,2025-08-29,Oeste,Gobierno,1312.17
ORD_1837,Teclado,Accesorios,5,352.16,2025-08-27,Este,Empresa,1760.79
ORD_1838,Monitor,Accesorios,5,842.38,2025-08-28,Oeste,Gobierno,4211.91
ORD_1839,Smartphone,Electrónicos,1,268.68,2025-08-21,Sur,Individual,268.68
ORD_1840,Auriculares,Accesorios,3,602.93,2025-09-13,Este,Empresa,1808.8
ORD_1841,Smartphone,Electrónicos,5,256.34,2025-10-04,Norte,Gobierno,1281.68
ORD_1842,Teclado,Accesorios,4,104.53,2025-08-09,Oeste,Gobierno,418.1
ORD_1843,Smartphone,Electrónicos,1,639.28,2025-07-29,Oeste,Gobierno,639.28
ORD_1844,Auriculares,Accesorios,3,481.73,2025-09-26,Oeste,Gobierno,1445.19
ORD_1845,Monitor,Accesorios,3,239.81,2025-07-24,Sur,Gobierno,719.44
ORD_1846,Teclado,Accesorios,2,235.91,2025-10-01,Sur,Empresa,471.81
ORD_1847,Auriculares,Accesorios,2,492.61,2025-08-25,Oeste,Empresa,985.22
ORD_1848,Tablet,Electrónicos,1,179.43,2025-10-14,Sur,Empresa,179.43
ORD_1849,Auriculares,Accesorios,5,1071.85,2025-07-26,Este,Individual,5359.24
ORD_1850,Impresora,Accesorios,2,1286.53,2025-08-26,Sur,Gobierno,2573.06
ORD_1851,Auriculares,Accesorios,5,355.58,2025-09-19,Oeste,Individual,1777.88
ORD_1852,Smartphone,Electrónicos,2,596.58,2025-10-12,Sur,Individual,1193.16
ORD_1853,Mouse,Accesorios,1,656.84,2025-09-29,Sur,Empresa,656.84
ORD_1854,Auriculares,Accesorios,3,1029.82,2025-10-18,Sur,Gobierno,3089.47
ORD_1855,Auriculares,Accesorios,3,268.13,2025-07-29,Norte,Individual,804.4
ORD_1856,Mouse,Accesorios,1,1242.71,2025-08-28,Oeste,Empresa,1242.71
ORD_1857,Teclado,Accesorios,1,1077.12,2025-08-31,Sur,Empresa,1077.12
ORD_1858,Auriculares,Accesorios,1,1490.81,2025-08-10,Norte,Individual,1490.81
ORD_1859,Monitor,Accesorios,2,294.32,2025-08-30,Norte,Empresa,588.65
ORD_1860,Monitor,Accesorios,3,1108.18,2025-09-05,Sur,Gobierno,3324.54
ORD_1861,Auriculares,Accesorios,3,1148.81,2025-08-09,Norte,Gobierno,3446.43
ORD_1862,Monitor,Accesorios,3,125.69,2025-09-27,Norte,Individual,377.07
ORD_1863,Tablet,Electrónicos,2,1238.58,2025-07-24,Oeste,Individual,2477.16
ORD_1864,Auriculares,Accesorios,3,535.86,2025-08-18,Sur,Individual,1607.57
ORD_1865,Mouse,Accesorios,1,145.09,2025-09-22,Oeste,Individual,145.09
ORD_1866,Teclado,Accesorios,5,809.41,2025-10-13,Oeste,Individual,4047.06
ORD_1867,Auriculares,Accesorios,4,952.81,2025-08-11,Sur,Individual,3811.25
ORD_1868,Mouse,Accesorios,2,889.18,2025-09-25,Norte,Empresa,1778.36
ORD_1869,Laptop,Electrónicos,2,1208.19,2025-07-24,Oeste,Empresa,2416.38
ORD_1870,Monitor,Accesorios,4,299.67,2025-07-29,Oeste,Empresa,1198.68
ORD_1871,Mouse,Accesorios,4,611.11,2025-07-30,Oeste,Empresa,2444.43
ORD_1872,Teclado,Accesorios,3,435.27,2025-09-01,Este,Empresa,1305.81
ORD_1873,Mouse,Accesorios,5,1292.6,2025-09-14,Este,Individual,6463.02
ORD_1874,Tablet,Electrónicos,5,1059.49,2025-08-30,Norte,Gobierno,5297.44
ORD_1875,Smartphone,Electrónicos,2,925.86,2025-09-15,Norte,Gobierno,1851.72
ORD_1876,Tablet,Electrónicos,3,1169.09,2025-09-03,Oeste,Empresa,3507.26
ORD_1877,Auriculares,Accesorios,5,216.04,2025-10-20,Sur,Gobierno,1080.18
ORD_1878,Mouse,Accesorios,2,744.4,2025-10-06,Oeste,Individual,1488.8
ORD_1879,Tablet,Electrónicos,4,1084.27,2025-09-05,Norte,Empresa,4337.07
ORD_1880,Mouse,Accesorios,1,967.14,2025-09-05,Oeste,Empresa,967.14
ORD_1881,Laptop,Electrónicos,4,835.74,2025-08-17,Norte,Empresa,3342.95
ORD_1882,Auriculares,Accesorios,4,803.85,2025-07-25,Oeste,Empresa,3215.4
ORD_1883,Auriculares,Accesorios,3,1466.27,2025-10-15,Este,Gobierno,4398.81
ORD_1884,Smartphone,Electrónicos,4,980.29,2025-08-31,Oeste,Individual,3921.16
ORD_1885,Smartphone,Electrónicos,3,1305.66,2025-10-03,Este,Gobierno,3916.98
ORD_1886,Mouse,Accesorios,5,690.7,2025-09-10,Norte,Gobierno,3453.49
ORD_1887,Monitor,Accesorios,5,95.86,2025-08-26,Sur,Empresa,479.28
ORD_1888,Monitor,Accesorios,5,1355.79,2025-10-19,Norte,Individual,6778.93
ORD_1889,Monitor,Accesorios,2,810.47,2025-09-26,Oeste,Individual,1620.95
ORD_1890,Impresora,Accesorios,1,1130.41,2025-08-21,Oeste,Gobierno,1130.41
ORD_1891,Impresora,Accesorios,5,184.44,2025-10-20,Este,Empresa,922.22
ORD_1892,Smartphone,Electrónicos,3,1306.29,2025-08-04,Norte,Empresa,3918.87
ORD_1893,Smartphone,Electrónicos,5,1105.58,2025-10-20,Oeste,Empresa,5527.91
ORD_1894,Mouse,Accesorios,3,263.13,2025-08-15,Sur,Empresa,789.38
ORD_1895,Mouse,Accesorios,4,651.58,2025-08-06,Oeste,Gobierno,2606.32
ORD_1896,Smartphone,Electrónicos,2,1128.8,2025-10-17,Este,Gobierno,2257.59
ORD_1897,Impresora,Accesorios,3,435.38,2025-10-10,Sur,Gobierno,1306.15
ORD_1898,Mouse,Accesorios,1,661.8,2025-10-09,Sur,Empresa,661.8
ORD_1899,Tablet,Electrónicos,2,1107.86,2025-08-06,Oeste,Gobierno,2215.72
ORD_1900,Auriculares,Accesorios,3,361.39,2025-09-25,Oeste,Individual,1084.16
ORD_1901,Impresora,Accesorios,2,273.01,2025-08-18,Sur,Empresa,546.03
ORD_1902,Laptop,Electrónicos,1,58.91,2025-09-11,Sur,Gobierno,58.91
ORD_1903,Smartphone,Electrónicos,5,502.42,2025-10-10,Oeste,Gobierno,2512.12
ORD_1904,Tablet,Electrónicos,3,658.52,2025-10-16,Sur,Individual,1975.55
ORD_1905,Tablet,Electrónicos,2,944.66,2025-10-20,Norte,Individual,1889.31
ORD_1906,Teclado,Accesorios,1,167.33,2025-09-16,Oeste,Empresa,167.33
ORD_1907,Mouse,Accesorios,3,1372.51,2025-08-05,Oeste,Individual,4117.52
ORD_1908,Impresora,Accesorios,3,903.39,2025-09-18,Oeste,Individual,2710.18
ORD_1909,Smartphone,Electrónicos,5,586.56,2025-08-20,Norte,Individual,2932.82
ORD_1910,Auriculares,Accesorios,3,608.67,2025-08-28,Este,Gobierno,1826.02
ORD_1911,Auriculares,Accesorios,3,833.2,2025-08-27,Sur,Individual,2499.6
ORD_1912,Monitor,Accesorios,2,166.09,2025-09-11,Este,Gobierno,332.18
ORD_1913,Monitor,Accesorios,5,864.59,2025-09-17,Norte,Individual,4322.93
ORD_1914,Monitor,Accesorios,5,330.1,2025-10-01,Sur,Empresa,1650.51
